	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	pbqd	pbQC61	pbQC62	pbQC63	pbQC64	pbQC65	pbQC66	pbQC67	pbQC68	pbQC69	pbQC70	pbQC71	pbQC72	pbQC73	pbQC74	pbQC75	pbQC76	pbQC77	pbQC78	pbQC79	pbQC80
1318	261.062020308952	261.061669229176	261.062489996694	22.303	7.646	40.577	12	12	NA	NA	NA	3113.32153320312	3493.52734375	NA	3253.78540039062	3287.48608398438	3041.18994140625	3252.037109375	NA	NA	NA	NA	3307.22387695312	3324.72021484375	3161.71899414062	3665.16943359375	2598.37622070312	3391.47802734375
1319	261.062130941531	261.061647915022	261.062303915193	1918.47	1909.77	1930.87	11	11	NA	NA	NA	NA	2806.61791992188	NA	NA	3017.5322265625	3605.22802734375	3557.5654296875	2956.62670898438	2162.85522460938	NA	NA	3506.90576171875	NA	3503.6201171875	3469.21337890625	3717.19409179688	3447.8095703125
1320	261.061956972155	261.061544788884	261.062169872549	1955.38	1943.02	1965.12	11	11	NA	NA	NA	2531.6533203125	2622.88989257812	2970.98291015625	NA	3182.85083007812	NA	3239.11108398438	NA	2124.84594726562	NA	NA	3822.19555664062	4150.6513671875	3832.00170898438	3413.716796875	3352.76806640625	NA
1321	261.062004181601	261.061842805674	261.062222231826	73.315	67.282	83.715	7	7	NA	NA	NA	NA	2809.34399414062	NA	NA	NA	2335.83203125	NA	2661.68627929688	NA	NA	NA	3609.10595703125	3496.578125	3787.99536132812	NA	NA	3621.748046875
1322	261.061929558493	261.061763509356	261.062363481946	56.852	55.012	59.192	5	5	NA	NA	NA	NA	3417.142578125	3733.15356445312	3250.21459960938	2559.6748046875	NA	3718.10302734375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1323	262.988808674683	262.988591113417	262.989234207499	1853.54	1851.59	1855.64	17	17	NA	NA	NA	9766.0537109375	14396.9208984375	25768.505859375	20565.796875	17926.3203125	18662.19921875	17948.474609375	17660.65234375	17777.8671875	17314.04296875	20053.15234375	13726.7216796875	19614.80078125	19276.73046875	19776.33203125	19481.1171875	20645.23046875
1324	262.988840711511	262.988590826564	262.988934858833	1808.39	1802.29	1814.84	17	17	NA	NA	NA	18460.04296875	25910.94921875	38675.328125	34249.5703125	33856.66015625	31482.984375	32899.96484375	27933.15234375	30413.03515625	27547.06640625	26513.875	25466.3671875	27382.1171875	28880.02734375	36634.8359375	34973.62890625	32379.9140625
1325	262.988808224382	262.988676543808	262.989048601744	137.6465	137.265	139.543	10	10	8551.67578125	9908.66015625	NA	NA	NA	21693.5546875	19348.20703125	NA	17517.6328125	15578.5947265625	NA	NA	NA	NA	NA	NA	18012.39453125	20722.35546875	24370.51171875	22972.5
1326	262.988738484322	262.98841144511	262.988957484493	1775.73	1771.72	1779.99	9	9	NA	NA	NA	7602.5244140625	11195.169921875	NA	14747.6767578125	NA	13633.4853515625	NA	13008.94921875	14024.3466796875	11555.2421875	12732.169921875	NA	NA	NA	NA	NA	14270.59375
1327	265.14818140547	265.1479763344	265.148294445849	221.529	217.74	221.872	20	20	91218.4765625	93922.234375	108447.4765625	115980.2109375	101423.46875	107432.15625	106784.7734375	106821.734375	111684.359375	107969.234375	95323.3046875	108197.640625	111435.4453125	108244.84375	97262.3046875	103877.3984375	114390.6171875	114442.359375	111438.546875	114760.484375
1328	265.148082729489	265.147757158781	265.148402077417	1855.84	1853.73	1859.74	17	17	NA	NA	NA	10888.5224609375	11490.1806640625	11767.912109375	10121.1298828125	11655.03125	10685.583984375	11394.9169921875	11532.9716796875	10098.5517578125	11008.78515625	10666.5439453125	9109.1787109375	9241.345703125	9990.8583984375	9699.337890625	10239.6669921875	9671.4765625
1329	265.148143372411	265.147946506148	265.148298825118	1812.49	1806.39	1824.58	17	17	NA	NA	NA	25976.173828125	26163.720703125	25054.640625	23225.787109375	29325.09765625	27609.1953125	26779.431640625	31804.046875	33404	32103.2265625	32865.4765625	23774.9140625	29856.775390625	27081.0703125	23318.34375	26635.63671875	31175.533203125
1330	265.148038108054	265.147912046934	265.148371763122	744.364	724.169	765.144	12	12	NA	NA	NA	17059.33984375	NA	15011.4580078125	14592.3486328125	14740.2353515625	18807.70703125	NA	13429.5029296875	12230.8232421875	12034.5341796875	14161.150390625	13804.0439453125	10608.6416015625	11638.6513671875	NA	NA	NA
1331	266.15119231741	266.150873662738	266.151586223242	221.491	217.74	223.811	12	12	NA	12422.833984375	13650.7021484375	15887.0517578125	13924.4072265625	14137.8876953125	17262.146484375	14192.3701171875	NA	16024.578125	13347.66796875	NA	NA	NA	NA	NA	14224.9736328125	16554.1171875	NA	14667.0361328125
1332	267.023864371545	267.022471113232	267.024165242493	1819.81	1814.88	1835.34	4	4	NA	NA	NA	NA	4056.7900390625	4110.73486328125	NA	4039.640625	NA	NA	NA	NA	NA	NA	4265.158203125	NA	NA	NA	NA	NA
1333	267.072323744046	267.072232752578	267.072713459676	1359.54	1345.34	1377.64	11	11	NA	NA	NA	56721.01171875	NA	38743.765625	30597.01171875	NA	28053.822265625	NA	NA	22127.6015625	23093.158203125	NA	23250.064453125	23649.06640625	23154.220703125	17294.16015625	24428.30078125	NA
1334	267.072413127037	267.072215650455	267.072514054969	1329.785	1324.5	1338.89	6	6	37553.11328125	36045.67578125	37455.96875	NA	47639.3828125	NA	NA	31846.853515625	NA	NA	25786.04296875	NA	NA	NA	NA	NA	NA	NA	NA	NA
1335	268.010742056349	268.010433231562	268.010881030827	1816.58	1810.5	1827.15	17	17	NA	NA	NA	6210.3232421875	9269.1103515625	8360.0029296875	7746.21435546875	9390.1318359375	6703.01416015625	6506.50048828125	9020.3134765625	6926.33984375	7378.42724609375	7364.3896484375	9603.748046875	9286.3046875	10646.7099609375	8134.4365234375	8112.48046875	6414.75634765625
1336	270.101524167908	270.100934705811	270.102034540003	1006.9	990.36	1033.44	9	9	NA	NA	NA	9312.513671875	NA	8109.0537109375	7806.013671875	NA	7808.31640625	8014.0390625	7655.6328125	NA	7486.732421875	NA	NA	NA	7330.15185546875	NA	7896.837890625	NA
1337	270.101501034422	270.10115224454	270.10154416473	978.056	973.912	984.543	5	5	8130.01708984375	7842.74951171875	9916.416015625	NA	8422.744140625	NA	NA	8278.02734375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1338	272.921742607551	272.921305889005	272.922042352634	1601.17	1582.87	1633.92	13	13	NA	NA	NA	NA	NA	29347.263671875	30212.94140625	NA	28693.60546875	30333.44140625	33887.6171875	26718.87109375	25892.228515625	25727.08203125	30112.576171875	34301.39453125	31172.826171875	26723.119140625	25756.900390625	NA
1339	273.076589150028	273.076423026598	273.076953359514	822.3575	811.886	840.717	14	14	22677.34765625	20806.787109375	20929.71875	20496.2578125	19193.80859375	NA	NA	16142.6923828125	19220.0234375	15539.6064453125	17774.7265625	NA	13610.66796875	16506.326171875	NA	NA	13201.779296875	NA	12943.1064453125	15528.3564453125
1340	275.054674959896	275.054529167102	275.054959154653	1225.22	1221.99	1238.73	6	6	150866.609375	125879.9296875	99083.3671875	NA	114823.390625	67454.8203125	NA	NA	NA	NA	48483.74609375	NA	NA	NA	NA	NA	NA	NA	NA	NA
1341	275.054941164534	275.054532088113	275.055162218829	1259.905	1246.69	1273.38	6	6	NA	NA	NA	82020.125	NA	NA	27757.544921875	NA	NA	NA	NA	30612.79296875	NA	NA	NA	34635.0703125	NA	NA	33001.91015625	18292.978515625
1342	276.853586034671	276.853136758865	276.854449712689	1693.43	1683.32	1703.83	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	2543.66088867188	2467.22900390625	2647.20458984375	2976.30981445312	2716.080078125	NA	NA	3000.64111328125	NA	3032.24853515625	NA
1343	276.853860062916	276.853329264189	276.854360744206	1669.27	1660.78	1679.29	5	5	NA	NA	NA	NA	NA	3112.97387695312	NA	NA	2522.50122070312	NA	3216.4423828125	NA	NA	NA	3750.16455078125	3248.09741210938	NA	NA	NA	NA
1344	278.051354093665	278.051001131887	278.051788174758	1354.23	1349.1	1365.85	4	4	NA	13729.6318359375	11736.0224609375	NA	NA	6966.2236328125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5612.5556640625	NA	NA	NA
1345	279.233357475243	279.232983643298	279.233607852072	242.182	237.895	247.975	13	13	206606.53125	221057.40625	NA	198186.890625	260483.90625	204891.734375	NA	NA	NA	187737.96875	204985.8125	NA	193256.296875	198241.78125	NA	189611.15625	NA	179028.890625	202319.921875	188824.171875
1346	281.088120325041	281.087701017025	281.088464355291	1399.45	1390.04	1404.3	4	4	NA	NA	NA	7255.4443359375	NA	NA	4752.232421875	NA	NA	NA	NA	NA	NA	4850.04150390625	NA	NA	NA	4238.58154296875	NA	NA
1347	281.248845034503	281.248781357138	281.24898100543	240.111	237.855	246.443	8	8	242285.3125	NA	240030.71875	NA	NA	253006.65625	217207.8125	NA	243469.296875	NA	259775.46875	NA	NA	NA	230970.59375	NA	NA	NA	NA	218490.09375
1348	282.0342540805	282.033671991068	282.034978088305	1305.185	1292.04	1312.38	6	6	NA	NA	NA	NA	NA	NA	3360.12060546875	NA	5741.0615234375	NA	5510.9794921875	NA	NA	NA	6098.1337890625	NA	5659.33740234375	NA	7226.29443359375	NA
1349	282.093973211974	282.093496698843	282.094540836035	1266.135	1244.92	1275.34	8	8	NA	NA	NA	NA	NA	NA	NA	8275.7587890625	9745.91015625	NA	9609.7607421875	9380.0048828125	11830.453125	NA	10670.2353515625	NA	12228.19921875	NA	12476.990234375	NA
1350	282.10162270321	282.101270752527	282.101901201407	857.1705	842.742	881.721	14	14	NA	NA	NA	43050.02734375	NA	NA	31075.130859375	NA	29780.77734375	27969.080078125	25553.2109375	23381.5546875	24053.671875	30526.328125	25483.419921875	24821.30078125	25047.826171875	21876.60546875	26350.4296875	34047.02734375
1351	282.101882507372	282.101793556651	282.102016995667	833.631	828.313	840.998	6	6	55800.4375	50438.9140625	44655.50390625	NA	51882.00390625	31043.375	NA	28274.0390625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1352	283.030417908267	283.030094797557	283.030616840452	1300.03	1294.09	1314.44	7	7	NA	NA	NA	NA	NA	12588.34765625	12582.923828125	NA	18120.091796875	18063.849609375	22142.20703125	NA	NA	NA	NA	NA	NA	NA	28888.94140625	26096.9921875
1353	283.030326613387	283.029791530173	283.031127590439	1279.39	1265.28	1283.53	5	5	5380.6455078125	5637.20263671875	7288.47119140625	NA	NA	NA	NA	NA	19323.771484375	NA	NA	NA	NA	NA	NA	NA	NA	NA	24210.7265625	NA
1354	283.078726643029	283.078481374656	283.079451907854	1086.755	1068.27	1103.32	20	17	196705.921875	162936.765625	161645.296875	160838.03125	168526.15625	154783.453125	142880.0625	154569.109375	135656.34375	NA	154032.21875	146038.296875	136684.25	163545.140625	151233.84375	164792.046875	164194.390625	NA	174397.109375	NA
1355	283.078652430988	283.078500914684	283.079524969486	1155.375	1132.13	1173.02	22	20	165237.265625	143239.484375	125304.6875	199630.953125	116882.8515625	112256.640625	165694.53125	108176.625	113244.3203125	167557.875	120068.765625	166601.5625	153266.65625	167932.046875	163626.890625	173116.453125	177664.1875	223166.671875	196057.640625	242575.03125
1356	283.078637009952	283.078517888802	283.078890102294	1116.385	1109.29	1127.72	10	10	185216.625	161457.609375	162424.375	158254.25	179577.21875	NA	NA	141162.796875	NA	145142.3125	140058.359375	NA	NA	NA	NA	NA	NA	227149	NA	242963.421875
1357	283.078672257027	283.078589766948	283.07872547567	1185.27	1179.03	1195.38	7	7	NA	NA	NA	106930.4609375	NA	NA	NA	NA	NA	NA	NA	94378.8125	105323.4453125	NA	126767.5625	125861.8203125	130358.9375	NA	132768.59375	NA
1358	283.078609025957	283.07854155707	283.078707116668	1053.91	1051.79	1062.45	5	5	120176.84375	109762.984375	120136.3203125	NA	114203.125	NA	NA	98922.8515625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1359	283.078567519433	283.078497666019	283.07860703882	1215.9	1205.48	1218.02	5	5	NA	NA	NA	NA	NA	NA	87033.90625	NA	NA	91277.671875	NA	NA	NA	110592.90625	NA	NA	NA	133828.578125	NA	146503.453125
1360	283.264283386181	283.26403177706	283.264504380378	239.909	235.805	244.393	20	20	199792.234375	201868.484375	179158.484375	158590.09375	197970.625	171405.890625	145887.0625	190045.65625	170348.421875	162790.765625	172833.484375	133362.90625	152137.6875	167631.140625	173797.421875	171060.625	157298.75	154678.25	171377.046875	165185.421875
1361	283.264344748192	283.264013014518	283.26452752459	370.243	360.999	381.3	6	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10886.9599609375	11947.904296875	11704.0517578125	10522.638671875	12028.25	NA	11187.39453125	NA
1362	284.081809955162	284.081579950088	284.082583100252	1086.64	1064.5	1101.27	21	17	19313.455078125	16513.888671875	18359.931640625	17008.89453125	19825.6875	18197.00390625	17709.369140625	15380.677734375	13013.34375	NA	16849.451171875	16638.154296875	15916.748046875	17515.953125	14192.4384765625	17825.029296875	16735.43359375	NA	20882.5625	NA
1363	284.081784589499	284.081495212508	284.082548769151	1156.385	1132.13	1173.02	22	20	17858.751953125	13591.4248046875	13315.494140625	21316.796875	13525.1982421875	11026.455078125	18595.08203125	10537.6005859375	10202.1787109375	18981.4921875	11776.0380859375	17189.984375	16473.22265625	18722.85546875	17693.26171875	17885.021484375	18385.484375	23162.603515625	18962.126953125	23430.84375
1364	284.081687332606	284.081382193469	284.082287691185	1117.36	1109.36	1127.72	11	11	18888.646484375	17566.02734375	17544.111328125	17227.263671875	19398.337890625	NA	NA	14942.85546875	NA	15698.0283203125	14477.748046875	NA	18200.890625	NA	NA	NA	NA	21737.060546875	NA	23293.421875
1365	284.081859738876	284.081681181212	284.082039266136	1187.325	1181.08	1201.38	8	8	NA	NA	NA	11390.6396484375	NA	NA	NA	NA	NA	NA	NA	10571.193359375	11691.66015625	13174.37890625	13598.263671875	12748.4111328125	13660.779296875	NA	13857.26953125	NA
1366	284.081904585848	284.08157792375	284.082472371541	1052.85	1049.77	1054.15	4	4	11209.8828125	11444.9443359375	12510.173828125	NA	13236.95703125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1367	284.081656125533	284.081572005507	284.082589160398	1216.81	1212.09	1218.02	4	4	NA	NA	NA	NA	NA	NA	11028.8349609375	NA	NA	10100.3095703125	NA	NA	NA	NA	NA	NA	NA	14073.685546875	NA	13924.494140625
1368	284.26772367846	284.267432218029	284.268053567093	239.8715	235.844	244.393	6	6	36993.19140625	39792.61328125	36369.9140625	NA	NA	NA	30898.62890625	NA	NA	NA	NA	NA	NA	36474.03125	NA	NA	NA	31600.34375	NA	NA
1369	285.087692153708	285.085515478879	285.088699496496	1093.97	1084.73	1115.21	10	10	NA	NA	NA	5735.16455078125	NA	NA	NA	NA	NA	4284.47412109375	NA	3707.71655273438	4884.015625	4160.07861328125	5057.3046875	4919.6044921875	4991.51220703125	6029.470703125	5335.20458984375	NA
1370	285.085373708251	285.084954891688	285.08705735507	1142.22	1138.03	1156.35	7	7	NA	NA	3563.27856445312	5141.56103515625	NA	NA	NA	NA	NA	NA	NA	4376.5732421875	4746.927734375	NA	4632.5224609375	4499.15625	NA	NA	6177.9638671875	NA
1371	285.229668432867	285.229359861586	285.229864082388	1568.585	1533.69	1592.91	18	17	15712.3037109375	NA	NA	36748.27734375	NA	74242.484375	21070.72265625	32202.537109375	40213.0625	33685.5078125	39323.875	56796.84375	19815.09375	11942.5693359375	39353.3984375	37309.62890625	14627	98404.796875	47862.2265625	39328.5703125
1372	288.886934050333	288.886554346138	288.887054183897	1565.4	1552.07	1570.8	4	4	5737.9130859375	4935.4287109375	5668.9599609375	NA	6924.044921875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1373	288.95018385033	288.950059949286	288.950609319966	1498.955	1490.61	1502.93	6	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	38702.796875	50575.8046875	48813.234375	57111.59765625	NA	NA	NA	84087.640625	NA	99492.6640625	NA
1374	288.99696349219	288.996885641693	288.997297907407	1430.21	1410.65	1439.15	6	6	NA	NA	NA	NA	NA	NA	229420.65625	NA	NA	216350.59375	218260.328125	NA	224297.96875	NA	234215.296875	NA	NA	233529.5	NA	NA
1375	292.067584952251	292.067511910171	292.067681419248	1256.88	1252.74	1271.54	5	5	83340.9375	69463.53125	59730.3359375	NA	44338.1484375	22812.16015625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1376	292.827599549307	292.827314121031	292.827832137459	1699.8	1683.63	1722.59	10	10	NA	NA	NA	NA	NA	27158.1171875	28052.560546875	NA	12533.4853515625	33019.62109375	NA	18350.5	24638.81640625	NA	37315.6015625	26287.373046875	31005.185546875	NA	19124.0234375	NA
1377	292.82769719522	292.827533633096	292.827923941196	1668.08	1656.67	1677.18	4	4	10920.8662109375	NA	9967.7060546875	NA	NA	NA	NA	25094.521484375	NA	NA	22966.12109375	NA	NA	NA	NA	NA	NA	NA	NA	NA
1378	293.176424656105	293.176169098929	293.176661212968	248.2895	246.056	254.644	20	20	581597.25	532278.9375	675867.625	1063186.5	524538.125	870971	791967.4375	473413.21875	796196.6875	812710.3125	558211	733659.0625	722454.375	725714.9375	634305.1875	668290.6875	658133.9375	722932.5625	749345.25	757690.3125
1379	293.997521821169	293.997116237172	293.997703146183	1060.135	1045.71	1076.49	12	12	NA	NA	NA	NA	NA	NA	NA	NA	10125.791015625	9674.1298828125	13480.818359375	12231.134765625	14060.611328125	15533.751953125	15641.2041015625	15779.1259765625	16936.41796875	15228.076171875	20773.7421875	22408.8671875
1380	294.029150745176	294.02902989118	294.029300276169	1273.28	1267.09	1287.94	7	7	142198.5	56770.671875	40254.75	NA	19986.36328125	19035.94921875	NA	19755.0859375	NA	NA	11972.91796875	NA	NA	NA	NA	NA	NA	NA	NA	NA
1381	294.903863733014	294.90353610405	294.90413496319	1603.23	1582.87	1622.13	13	13	NA	NA	NA	85303.4140625	NA	155283.046875	152482.859375	NA	134780.640625	159398.203125	183886.078125	154620.21875	138132.078125	116744.6640625	167847.640625	178202.796875	146774.21875	NA	124500.734375	NA
1382	294.903910171762	294.90369846174	294.904023116583	1572.54	1566.46	1577.05	5	5	106810.90625	122766.09375	88865.703125	NA	76941.0546875	NA	NA	141478.09375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1383	294.98342682913	294.982989020995	294.984126616593	1853.83	1851.74	1857.39	7	7	NA	NA	NA	5292.9619140625	4451.90625	3045.11987304688	3639.88989257812	4036.21704101562	NA	3087.70678710938	NA	NA	NA	NA	NA	NA	NA	2629.28735351562	NA	NA
1384	294.98375566865	294.983227626761	294.984309256648	1818.94	1812.73	1822.53	7	7	NA	NA	NA	5748.96533203125	5538.49072265625	5002.72802734375	4351.59716796875	5328.35400390625	NA	3584.8037109375	NA	NA	NA	NA	NA	NA	NA	4047.96923828125	NA	NA
1385	294.982417185199	294.982169814963	294.982685252838	1781.53	1773.77	1784.09	7	7	NA	NA	NA	5464.92138671875	4898.0146484375	4802.2578125	4316.45361328125	4059.68090820312	NA	2772.642578125	NA	NA	NA	NA	NA	NA	NA	2503.1533203125	NA	NA
1386	294.993570390193	294.993074460345	294.994000267288	1501.01	1492.66	1511.2	11	11	NA	NA	NA	NA	NA	NA	NA	NA	20699.1484375	21299.96875	26555.365234375	23388.95703125	28987.953125	31973.162109375	32241.9921875	NA	37700.875	46394.16796875	36702.6484375	31489.171875
1387	294.993758667727	294.993318900024	294.994029681233	1059.07	1041.95	1078.54	16	16	NA	NA	NA	19909.80859375	NA	28521.359375	30789.705078125	34626.6328125	40668.84375	41337.98828125	44315.703125	45572.25	54062.21875	60508.12890625	60555.8671875	66317.3125	68817.078125	56763.875	78433.6875	79752.15625
1388	294.993565877739	294.992529763573	294.994459805941	1414.9	1392.54	1435.35	11	11	NA	NA	NA	NA	NA	NA	NA	9402.9697265625	12429.4091796875	13791.126953125	15606.9638671875	14908.3984375	15621.2275390625	17583.216796875	NA	20977.484375	20191.837890625	NA	21985.98828125	23961.365234375
1389	295.227931654812	295.227837402422	295.228105051735	234.7955	233.731	236.192	4	4	NA	NA	NA	24094.79296875	NA	NA	20495.103515625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18530.603515625	NA	18287.3671875
1390	295.227640650283	295.226842138239	295.227783180073	268.6235	262.434	273.095	4	4	NA	NA	NA	10892.640625	NA	NA	9650.3974609375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7292.83544921875	NA	9487.4267578125
1391	297.972870124468	297.97218022856	297.973292275931	1365.74	1353.1	1381.95	13	13	NA	NA	NA	NA	NA	NA	NA	10626.7236328125	12940.126953125	7415.560546875	14141.935546875	17998.634765625	20432.36328125	11818.642578125	22220.09375	26949.84765625	25195.525390625	13034.8994140625	29881.359375	16488.822265625
1392	297.972797771227	297.972215466877	297.973700478259	1334.85	1312.58	1345.04	9	9	NA	NA	NA	NA	NA	NA	NA	4237.25	5077.16552734375	NA	8049.3310546875	7391.73681640625	8808.603515625	NA	13568.779296875	13922.7587890625	13717.517578125	NA	15610.673828125	NA
1393	297.972723612645	297.972639449325	297.973537109648	1396.205	1390	1396.39	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	14268.359375	NA	NA	NA	22844.416015625	NA	NA	NA	27201.888671875	NA	33283.953125
1394	298.114557385861	298.114536678143	298.114627139957	1254.83	1250.69	1259.27	5	5	490069.625	522737.375	498177.84375	NA	517685.625	NA	NA	460054	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1395	298.114531385801	298.114277804286	298.11463138962	1278.47	1265.09	1291.63	8	8	NA	NA	NA	464291.90625	NA	520090.375	NA	NA	494052.5	NA	535283.625	NA	NA	NA	553655	562282.5	546784.8125	NA	561963.4375	NA
1396	298.114561094482	298.114435840549	298.114672030152	1306.03	1302.29	1308.16	4	4	NA	NA	NA	NA	NA	NA	523066.9375	NA	NA	524784.125	NA	NA	NA	NA	NA	NA	NA	565375.75	NA	553640.125
1397	298.861598828059	298.861090523447	298.861903679639	1703.68	1683.63	1722.59	11	11	NA	NA	NA	22844.884765625	NA	36083.546875	38311.37890625	NA	NA	35853.73046875	NA	24584.4296875	32453.318359375	16545.37890625	45997.92578125	33412.81640625	38181.6171875	NA	24690	NA
1398	298.861811014564	298.861504589062	298.862102955011	1668.235	1656.67	1677.18	4	4	19621.12890625	NA	NA	NA	14530.669921875	NA	NA	28264.306640625	NA	NA	31129.2265625	NA	NA	NA	NA	NA	NA	NA	NA	NA
1399	299.024880328897	299.024179095719	299.025002672779	1286.79	1267.37	1301.99	10	10	NA	NA	NA	NA	15996.3701171875	15807.9228515625	NA	22463.361328125	24099.16796875	NA	24549.26953125	20871.40234375	NA	NA	28307.46484375	31000.8125	28683.857421875	NA	34112.546875	NA
1400	299.024933959415	299.024680894017	299.026610764866	1316.13	1312.55	1318.41	5	5	NA	NA	NA	NA	NA	NA	15582.669921875	NA	NA	21101.19140625	NA	NA	NA	30252.6171875	NA	NA	NA	25969.958984375	NA	34613.84765625
1401	299.117369698783	299.116611924152	299.117622851278	1280.49	1271.43	1289.69	6	6	NA	NA	NA	NA	NA	NA	NA	NA	62096.75	NA	NA	66586.3046875	NA	NA	66234.625	64357.4765625	71197.4765625	NA	66156.265625	NA
1402	300.009179085666	300.008958241353	300.009214699019	1208.525	1199.79	1209.82	4	4	NA	NA	NA	NA	NA	NA	66877.8203125	NA	NA	NA	NA	NA	NA	135715.125	NA	NA	NA	106716.765625	NA	120452.3359375
1403	300.979369111968	300.979102211479	300.979950809594	1853.35	1849.63	1853.64	13	13	NA	NA	NA	6928.3681640625	6661.94775390625	6019.884765625	7811.1796875	9418	8127.30224609375	8465.1552734375	9249.0556640625	8876.1298828125	7066.95654296875	7772.4326171875	7544.00244140625	6512.21337890625	NA	NA	NA	NA
1404	300.979301437019	300.978449804919	300.97962425947	1781.785	1775.64	1790.24	12	12	NA	NA	NA	5104.865234375	4141.71044921875	3797.01831054688	3876.96411132812	5926.0224609375	4873.333984375	4687.0625	4462.81005859375	4546.009765625	5057.611328125	4872.357421875	2966.68505859375	NA	NA	NA	NA	NA
1405	301.015530208749	301.0153980226	301.015799035209	240.128	238.163	244.393	7	7	NA	NA	41543.88671875	NA	58424.890625	NA	43385.45703125	82165.078125	64760.44921875	NA	NA	NA	NA	NA	43204.67578125	NA	NA	NA	41470.91796875	NA
1406	301.015805914831	301.015762307146	301.01609527896	299.6365	295.568	301.691	4	4	NA	NA	NA	NA	18574.931640625	NA	NA	18527.509765625	13690.22265625	NA	NA	NA	NA	NA	10310.232421875	NA	NA	NA	NA	NA
1407	302.007253061066	302.007092626864	302.007361972467	1209.52	1197.32	1213.85	5	5	NA	NA	NA	123253.2890625	NA	NA	NA	NA	NA	124141.234375	NA	133664.140625	NA	NA	NA	NA	NA	111326.4609375	NA	128287.78125
1408	302.073418591666	302.072503959887	302.073929757188	1286.775	1283.46	1297.89	6	6	10278.8896484375	NA	8462.2607421875	NA	7953.0849609375	NA	NA	NA	NA	NA	7365.91259765625	NA	NA	NA	NA	NA	NA	22798.349609375	NA	28893.419921875
1409	302.073242228038	302.072946986476	302.0736270367	1244.92	1240.41	1258.99	7	7	24986.27734375	NA	20201.298828125	NA	20664.6328125	NA	NA	20754.025390625	24910.12890625	NA	26311.822265625	NA	NA	NA	26579.373046875	NA	NA	NA	NA	NA
1410	303.233391916209	303.233290897401	303.233534340742	238.0795	235.805	244.393	20	20	1011819.8125	1192712.75	1092513.75	1175969.125	1262997.125	1138485.375	1117551	1215405.625	1144639.25	1118010.75	1100348.875	952618.625	1043434.6875	1114363.25	1039705.9375	1113089.75	1034144.5625	1032714.25	1096499.875	1062989
1411	304.991554454116	304.991186811698	304.991702467677	1398.31	1396.25	1402.79	4	4	6475.91943359375	5869.44677734375	7048.07080078125	NA	NA	NA	NA	4986.53955078125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1412	304.992094367695	304.991156703121	304.992129677373	1441.4	1429.12	1445.84	5	5	4640.8896484375	5080.166015625	4304.2265625	NA	NA	NA	NA	16439.63671875	NA	4665.11474609375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1413	305.248348736212	305.248035939375	305.248545050033	239.9085	235.844	244.393	12	12	NA	189409.265625	NA	173237.640625	202097.765625	175877.6875	177132.890625	197685.921875	NA	NA	NA	156035.3125	162656.140625	179294.765625	NA	NA	175883.96875	NA	180037.859375	166720.75
1414	305.995738317146	305.995508092911	305.996064650486	1361.44	1359.45	1365.69	5	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17779.859375	NA	35182.8203125	31325.18359375	38622.0625	NA	38206.10546875	NA
1415	306.058475623848	306.058385121507	306.058790753563	912.513	900.148	920.801	9	9	NA	NA	NA	1032299	NA	855655.625	NA	NA	901631.8125	NA	918373.4375	NA	968504.5	NA	802656.1875	796551.5625	920256.0625	NA	927030.4375	NA
1416	306.058421179113	306.058338461938	306.058488973277	885.795	881.654	894.335	5	5	1151770.875	1074615.625	1024630.5	NA	1059410.875	NA	NA	931079.3125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1417	306.058359475294	306.058269545777	306.058517234318	938.2755	930.751	949.377	6	6	NA	NA	NA	NA	NA	NA	1067144.125	NA	NA	1095610.75	NA	1059468.75	NA	990271.5	NA	NA	NA	1094871.875	NA	1155696.25
